num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw1_max_fdr,gw2_avg_fdr,gw3_avg_fdr,gw2_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,BRE-BRE-BHA-CHE-LEE,BRE,BRE,BHA,CHE,LEE,3.0,3.0,2.67,2.0,2.33,2.6364,-0.114
4,2+1+1+1,BHA-CHE-LEE-LIV-LIV,BHA,CHE,LEE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.114
4,2+1+1+1,BHA-CHE-LEE-MCI-MCI,BHA,CHE,LEE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.114
5,1+1+1+1+1,CHE-LEE-LIV-MCI-TOT,CHE,LEE,LIV,MCI,TOT,3.0,3.0,2.33,2.33,2.33,2.6364,-0.1134
3,3+1+1,EVE-LIV-TOT-TOT-TOT,EVE,LIV,TOT,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.1
3,3+1+1,EVE-MCI-TOT-TOT-TOT,EVE,MCI,TOT,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.1
4,2+1+1+1,LEE-LIV-MCI-TOT-TOT,LEE,LIV,MCI,TOT,TOT,3.0,3.0,2.33,2.33,2.33,2.6364,-0.1
4,2+1+1+1,CHE-CHE-LEE-LIV-TOT,CHE,CHE,LEE,LIV,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0878
4,2+1+1+1,CHE-CHE-LEE-MCI-TOT,CHE,CHE,LEE,MCI,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0878
4,2+1+1+1,BRE-BRE-CHE-LEE-LIV,BRE,BRE,CHE,LEE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
4,2+1+1+1,BRE-BRE-CHE-LEE-MCI,BRE,BRE,CHE,LEE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
4,2+1+1+1,BRE-CHE-LEE-LIV-LIV,BRE,CHE,LEE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
4,2+1+1+1,BRE-CHE-LEE-MCI-MCI,BRE,CHE,LEE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
4,2+1+1+1,CHE-LEE-LIV-LIV-MCI,CHE,LEE,LIV,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
4,2+1+1+1,CHE-LEE-LIV-MCI-MCI,CHE,LEE,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0835
3,3+1+1,BRE-BRE-BRE-CHE-LIV,BRE,BRE,BRE,CHE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.078
3,3+1+1,BRE-BRE-BRE-CHE-MCI,BRE,BRE,BRE,CHE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.078
3,2+2+1,AVL-CHE-CHE-TOT-TOT,AVL,CHE,CHE,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0672
3,2+2+1,BHA-CHE-CHE-TOT-TOT,BHA,CHE,CHE,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0672
4,2+1+1+1,AVL-AVL-LEE-LIV-TOT,AVL,AVL,LEE,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.05
4,2+1+1+1,AVL-AVL-LEE-MCI-TOT,AVL,AVL,LEE,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.05
4,2+1+1+1,BHA-BHA-LEE-LIV-TOT,BHA,BHA,LEE,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.05
4,2+1+1+1,BHA-BHA-LEE-MCI-TOT,BHA,BHA,LEE,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.05
4,2+1+1+1,CHE-LEE-LIV-TOT-TOT,CHE,LEE,LIV,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0433
4,2+1+1+1,CHE-LEE-MCI-TOT-TOT,CHE,LEE,MCI,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0433
3,2+2+1,AVL-AVL-BRE-BRE-CHE,AVL,AVL,BRE,BRE,CHE,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,2+2+1,AVL-AVL-CHE-LIV-LIV,AVL,AVL,CHE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,2+2+1,AVL-AVL-CHE-MCI-MCI,AVL,AVL,CHE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,2+2+1,BRE-BRE-BHA-BHA-CHE,BRE,BRE,BHA,BHA,CHE,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,2+2+1,BHA-BHA-CHE-LIV-LIV,BHA,BHA,CHE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,2+2+1,BHA-BHA-CHE-MCI-MCI,BHA,BHA,CHE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.039
3,3+1+1,CHE-LIV-TOT-TOT-TOT,CHE,LIV,TOT,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0177
3,3+1+1,CHE-MCI-TOT-TOT-TOT,CHE,MCI,TOT,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0177
5,1+1+1+1+1,AVL-BRE-CHE-LEE-LIV,AVL,BRE,CHE,LEE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
5,1+1+1+1+1,AVL-BRE-CHE-LEE-MCI,AVL,BRE,CHE,LEE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
5,1+1+1+1+1,AVL-CHE-LEE-LIV-MCI,AVL,CHE,LEE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
5,1+1+1+1+1,BRE-BHA-CHE-LEE-LIV,BRE,BHA,CHE,LEE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
5,1+1+1+1+1,BRE-BHA-CHE-LEE-MCI,BRE,BHA,CHE,LEE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
5,1+1+1+1+1,BHA-CHE-LEE-LIV-MCI,BHA,CHE,LEE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.014
4,2+1+1+1,AVL-LEE-LIV-LIV-TOT,AVL,LEE,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0134
4,2+1+1+1,AVL-LEE-MCI-MCI-TOT,AVL,LEE,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0134
4,2+1+1+1,BHA-LEE-LIV-LIV-TOT,BHA,LEE,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0134
4,2+1+1+1,BHA-LEE-MCI-MCI-TOT,BHA,LEE,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0134
4,2+1+1+1,AVL-CHE-EVE-TOT-TOT,AVL,CHE,EVE,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0123
4,2+1+1+1,BHA-CHE-EVE-TOT-TOT,BHA,CHE,EVE,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,-0.0123
4,2+1+1+1,BRE-BRE-CHE-CRY-LIV,BRE,BRE,CHE,CRY,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,BRE-BRE-CHE-CRY-MCI,BRE,BRE,CHE,CRY,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,BRE-CHE-CRY-LIV-LIV,BRE,CHE,CRY,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,BRE-CHE-CRY-MCI-MCI,BRE,CHE,CRY,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,CHE-CRY-LIV-LIV-MCI,CHE,CRY,LIV,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,CHE-CRY-LIV-MCI-MCI,CHE,CRY,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.0091
4,2+1+1+1,AVL-BRE-BRE-CHE-CRY,AVL,BRE,BRE,CHE,CRY,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
4,2+1+1+1,AVL-CHE-CRY-LIV-LIV,AVL,CHE,CRY,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
4,2+1+1+1,AVL-CHE-CRY-MCI-MCI,AVL,CHE,CRY,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
4,2+1+1+1,BRE-BRE-BHA-CHE-CRY,BRE,BRE,BHA,CHE,CRY,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
4,2+1+1+1,BHA-CHE-CRY-LIV-LIV,BHA,CHE,CRY,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
4,2+1+1+1,BHA-CHE-CRY-MCI-MCI,BHA,CHE,CRY,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,-0.003
3,2+2+1,CHE-CHE-LIV-TOT-TOT,CHE,CHE,LIV,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,0.0134
3,2+2+1,CHE-CHE-MCI-TOT-TOT,CHE,CHE,MCI,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,0.0134
5,1+1+1+1+1,BRE-CHE-LEE-LIV-MCI,BRE,CHE,LEE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0165
3,2+2+1,BRE-BRE-CHE-LIV-LIV,BRE,BRE,CHE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.022
3,2+2+1,BRE-BRE-CHE-MCI-MCI,BRE,BRE,CHE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.022
3,2+2+1,CHE-LIV-LIV-MCI-MCI,CHE,LIV,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.022
4,2+1+1+1,LEE-LIV-LIV-MCI-TOT,LEE,LIV,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.05
4,2+1+1+1,LEE-LIV-MCI-MCI-TOT,LEE,LIV,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.05
4,2+1+1+1,CHE-EVE-LIV-TOT-TOT,CHE,EVE,LIV,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,0.0512
4,2+1+1+1,CHE-EVE-MCI-TOT-TOT,CHE,EVE,MCI,TOT,TOT,3.0,3.0,2.0,2.67,2.33,2.6364,0.0512
4,2+1+1+1,AVL-AVL-BRE-CHE-LIV,AVL,AVL,BRE,CHE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
4,2+1+1+1,AVL-AVL-BRE-CHE-MCI,AVL,AVL,BRE,CHE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
4,2+1+1+1,AVL-AVL-CHE-LIV-MCI,AVL,AVL,CHE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
4,2+1+1+1,BRE-BHA-BHA-CHE-LIV,BRE,BHA,BHA,CHE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
4,2+1+1+1,BRE-BHA-BHA-CHE-MCI,BRE,BHA,BHA,CHE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
4,2+1+1+1,BHA-BHA-CHE-LIV-MCI,BHA,BHA,CHE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.061
3,2+2+1,AVL-AVL-LIV-LIV-TOT,AVL,AVL,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
3,2+2+1,AVL-AVL-MCI-MCI-TOT,AVL,AVL,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
4,2+1+1+1,AVL-CRY-LIV-LIV-TOT,AVL,CRY,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
4,2+1+1+1,AVL-CRY-MCI-MCI-TOT,AVL,CRY,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
3,2+2+1,BHA-BHA-LIV-LIV-TOT,BHA,BHA,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
3,2+2+1,BHA-BHA-MCI-MCI-TOT,BHA,BHA,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
4,2+1+1+1,BHA-CRY-LIV-LIV-TOT,BHA,CRY,LIV,LIV,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
4,2+1+1+1,BHA-CRY-MCI-MCI-TOT,BHA,CRY,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0732
4,2+1+1+1,AVL-BRE-BRE-CHE-LIV,AVL,BRE,BRE,CHE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,AVL-BRE-BRE-CHE-MCI,AVL,BRE,BRE,CHE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,AVL-BRE-CHE-LIV-LIV,AVL,BRE,CHE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,AVL-BRE-CHE-MCI-MCI,AVL,BRE,CHE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,AVL-CHE-LIV-LIV-MCI,AVL,CHE,LIV,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,AVL-CHE-LIV-MCI-MCI,AVL,CHE,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BRE-BRE-BHA-CHE-LIV,BRE,BRE,BHA,CHE,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BRE-BRE-BHA-CHE-MCI,BRE,BRE,BHA,CHE,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BRE-BHA-CHE-LIV-LIV,BRE,BHA,CHE,LIV,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BRE-BHA-CHE-MCI-MCI,BRE,BHA,CHE,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BHA-CHE-LIV-LIV-MCI,BHA,CHE,LIV,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
4,2+1+1+1,BHA-CHE-LIV-MCI-MCI,BHA,CHE,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0781
5,1+1+1+1+1,AVL-LEE-LIV-MCI-TOT,AVL,LEE,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0866
5,1+1+1+1+1,BHA-LEE-LIV-MCI-TOT,BHA,LEE,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.0866
5,1+1+1+1+1,BRE-CHE-CRY-LIV-MCI,BRE,CHE,CRY,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.0909
5,1+1+1+1+1,AVL-BRE-CHE-CRY-LIV,AVL,BRE,CHE,CRY,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
5,1+1+1+1+1,AVL-BRE-CHE-CRY-MCI,AVL,BRE,CHE,CRY,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
5,1+1+1+1+1,AVL-CHE-CRY-LIV-MCI,AVL,CHE,CRY,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
5,1+1+1+1+1,BRE-BHA-CHE-CRY-LIV,BRE,BHA,CHE,CRY,LIV,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
5,1+1+1+1+1,BRE-BHA-CHE-CRY-MCI,BRE,BHA,CHE,CRY,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
5,1+1+1+1+1,BHA-CHE-CRY-LIV-MCI,BHA,CHE,CRY,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.097
4,2+1+1+1,CRY-LIV-LIV-MCI-TOT,CRY,LIV,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1
4,2+1+1+1,CRY-LIV-MCI-MCI-TOT,CRY,LIV,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1
4,2+1+1+1,BRE-BRE-CHE-LIV-MCI,BRE,BRE,CHE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.122
4,2+1+1+1,BRE-CHE-LIV-LIV-MCI,BRE,CHE,LIV,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.122
4,2+1+1+1,BRE-CHE-LIV-MCI-MCI,BRE,CHE,LIV,MCI,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.122
4,2+1+1+1,AVL-AVL-LIV-MCI-TOT,AVL,AVL,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1732
5,1+1+1+1+1,AVL-CRY-LIV-MCI-TOT,AVL,CRY,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1732
4,2+1+1+1,BHA-BHA-LIV-MCI-TOT,BHA,BHA,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1732
5,1+1+1+1+1,BHA-CRY-LIV-MCI-TOT,BHA,CRY,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.1732
5,1+1+1+1+1,AVL-BRE-CHE-LIV-MCI,AVL,BRE,CHE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.1781
5,1+1+1+1+1,BRE-BHA-CHE-LIV-MCI,BRE,BHA,CHE,LIV,MCI,3.0,3.0,2.67,2.0,2.33,2.6364,0.1781
3,2+2+1,LIV-LIV-MCI-MCI-TOT,LIV,LIV,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.2
4,2+1+1+1,AVL-LIV-LIV-MCI-TOT,AVL,LIV,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.2232
4,2+1+1+1,AVL-LIV-MCI-MCI-TOT,AVL,LIV,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.2232
4,2+1+1+1,BHA-LIV-LIV-MCI-TOT,BHA,LIV,LIV,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.2232
4,2+1+1+1,BHA-LIV-MCI-MCI-TOT,BHA,LIV,MCI,MCI,TOT,3.0,3.0,2.67,2.0,2.33,2.6364,0.2232
3,3+1+1,IPS-IPS-IPS-MUN-NFO,IPS,IPS,IPS,MUN,NFO,2.0,2.0,3.33,3.33,3.33,2.7273,0.4098
4,2+1+1+1,ARS-ARS-IPS-MUN-NFO,ARS,ARS,IPS,MUN,NFO,2.0,2.0,3.33,3.33,3.33,2.7273,0.6098
4,2+1+1+1,ARS-IPS-IPS-MUN-NFO,ARS,IPS,IPS,MUN,NFO,2.0,2.0,3.33,3.33,3.33,2.7273,0.6098
3,3+1+1,ARS-NFO-NFO-NFO-TOT,ARS,NFO,NFO,NFO,TOT,2.2,3.0,3.33,3.0,3.17,2.7273,-0.05
3,3+1+1,IPS-NFO-NFO-NFO-TOT,IPS,NFO,NFO,NFO,TOT,2.2,3.0,3.33,3.0,3.17,2.7273,-0.05
3,3+1+1,AVL-IPS-IPS-IPS-MUN,AVL,IPS,IPS,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.0634
3,3+1+1,BHA-IPS-IPS-IPS-MUN,BHA,IPS,IPS,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.0634
3,2+2+1,ARS-ARS-NFO-NFO-TOT,ARS,ARS,NFO,NFO,TOT,2.2,3.0,3.33,3.0,3.17,2.7273,0.0732
3,2+2+1,IPS-IPS-NFO-NFO-TOT,IPS,IPS,NFO,NFO,TOT,2.2,3.0,3.33,3.0,3.17,2.7273,0.0732
3,3+1+1,IPS-IPS-IPS-LEE-MUN,IPS,IPS,IPS,LEE,MUN,2.2,3.0,3.0,3.33,3.17,2.7273,0.15
4,2+1+1+1,ARS-IPS-NFO-NFO-TOT,ARS,IPS,NFO,NFO,TOT,2.2,3.0,3.33,3.0,3.17,2.7273,0.1732
3,3+1+1,ARS-CHE-NFO-NFO-NFO,ARS,CHE,NFO,NFO,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.1805
3,3+1+1,CHE-IPS-NFO-NFO-NFO,CHE,IPS,NFO,NFO,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.1805
3,3+1+1,ARS-BRE-NFO-NFO-NFO,ARS,BRE,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,3+1+1,ARS-LIV-NFO-NFO-NFO,ARS,LIV,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,3+1+1,ARS-MCI-NFO-NFO-NFO,ARS,MCI,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,3+1+1,BRE-IPS-NFO-NFO-NFO,BRE,IPS,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,3+1+1,CRY-MUN-NFO-NFO-NFO,CRY,MUN,NFO,NFO,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.2098
3,3+1+1,CRY-NFO-NFO-NFO-SUN,CRY,NFO,NFO,NFO,SUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.2098
3,3+1+1,IPS-LIV-NFO-NFO-NFO,IPS,LIV,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,3+1+1,IPS-MCI-NFO-NFO-NFO,IPS,MCI,NFO,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2098
3,2+2+1,ARS-ARS-BRE-NFO-NFO,ARS,ARS,BRE,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
3,2+2+1,ARS-ARS-LIV-NFO-NFO,ARS,ARS,LIV,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
3,2+2+1,ARS-ARS-MCI-NFO-NFO,ARS,ARS,MCI,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
3,2+2+1,BRE-IPS-IPS-NFO-NFO,BRE,IPS,IPS,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
3,2+2+1,IPS-IPS-LIV-NFO-NFO,IPS,IPS,LIV,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
3,2+2+1,IPS-IPS-MCI-NFO-NFO,IPS,IPS,MCI,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.2464
4,2+1+1+1,ARS-ARS-AVL-IPS-MUN,ARS,ARS,AVL,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.2634
4,2+1+1+1,ARS-ARS-BHA-IPS-MUN,ARS,ARS,BHA,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.2634
4,2+1+1+1,ARS-AVL-IPS-IPS-MUN,ARS,AVL,IPS,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.2634
4,2+1+1+1,ARS-BHA-IPS-IPS-MUN,ARS,BHA,IPS,IPS,MUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.2634
3,3+1+1,CHE-IPS-IPS-IPS-MUN,CHE,IPS,IPS,IPS,MUN,2.2,3.0,2.67,3.67,3.17,2.7273,0.3012
4,2+1+1+1,ARS-BRE-IPS-NFO-NFO,ARS,BRE,IPS,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.3464
4,2+1+1+1,ARS-IPS-LIV-NFO-NFO,ARS,IPS,LIV,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.3464
4,2+1+1+1,ARS-IPS-MCI-NFO-NFO,ARS,IPS,MCI,NFO,NFO,2.2,3.0,3.67,2.67,3.17,2.7273,0.3464
4,2+1+1+1,ARS-ARS-IPS-LEE-MUN,ARS,ARS,IPS,LEE,MUN,2.2,3.0,3.0,3.33,3.17,2.7273,0.35
4,2+1+1+1,ARS-IPS-IPS-LEE-MUN,ARS,IPS,IPS,LEE,MUN,2.2,3.0,3.0,3.33,3.17,2.7273,0.35
4,2+1+1+1,ARS-CRY-MUN-NFO-NFO,ARS,CRY,MUN,NFO,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.3964
4,2+1+1+1,ARS-CRY-NFO-NFO-SUN,ARS,CRY,NFO,NFO,SUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.3964
4,2+1+1+1,CRY-IPS-MUN-NFO-NFO,CRY,IPS,MUN,NFO,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.3964
4,2+1+1+1,ARS-ARS-CRY-MUN-NFO,ARS,ARS,CRY,MUN,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.4098
4,2+1+1+1,ARS-ARS-CRY-NFO-SUN,ARS,ARS,CRY,NFO,SUN,2.2,3.0,3.33,3.0,3.17,2.7273,0.4098
4,2+1+1+1,CRY-IPS-IPS-MUN-NFO,CRY,IPS,IPS,MUN,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.4098
4,2+1+1+1,ARS-ARS-EVE-MUN-NFO,ARS,ARS,EVE,MUN,NFO,2.2,3.0,3.0,3.33,3.17,2.7273,0.4732
4,2+1+1+1,ARS-ARS-EVE-NFO-SUN,ARS,ARS,EVE,NFO,SUN,2.2,3.0,3.0,3.33,3.17,2.7273,0.4732
4,2+1+1+1,EVE-IPS-IPS-MUN-NFO,EVE,IPS,IPS,MUN,NFO,2.2,3.0,3.0,3.33,3.17,2.7273,0.4732
4,2+1+1+1,ARS-ARS-CHE-IPS-MUN,ARS,ARS,CHE,IPS,MUN,2.2,3.0,2.67,3.67,3.17,2.7273,0.5012
4,2+1+1+1,ARS-CHE-IPS-IPS-MUN,ARS,CHE,IPS,IPS,MUN,2.2,3.0,2.67,3.67,3.17,2.7273,0.5012
5,1+1+1+1+1,ARS-CRY-IPS-MUN-NFO,ARS,CRY,IPS,MUN,NFO,2.2,3.0,3.33,3.0,3.17,2.7273,0.5098
5,1+1+1+1+1,ARS-EVE-IPS-MUN-NFO,ARS,EVE,IPS,MUN,NFO,2.2,3.0,3.0,3.33,3.17,2.7273,0.5732
3,3+1+1,IPS-IPS-IPS-LIV-TOT,IPS,IPS,IPS,LIV,TOT,2.4,3.0,3.0,3.0,3.0,2.7273,-0.35
3,3+1+1,IPS-IPS-IPS-MCI-TOT,IPS,IPS,IPS,MCI,TOT,2.4,3.0,3.0,3.0,3.0,2.7273,-0.35
2,3+2,BRE-BRE-IPS-IPS-IPS,BRE,BRE,IPS,IPS,IPS,2.4,3.0,3.33,2.67,3.0,2.7273,-0.3
2,3+2,IPS-IPS-IPS-LIV-LIV,IPS,IPS,IPS,LIV,LIV,2.4,3.0,3.33,2.67,3.0,2.7273,-0.3
2,3+2,IPS-IPS-IPS-MCI-MCI,IPS,IPS,IPS,MCI,MCI,2.4,3.0,3.33,2.67,3.0,2.7273,-0.3
2,3+2,IPS-IPS-IPS-TOT-TOT,IPS,IPS,IPS,TOT,TOT,2.4,3.0,2.67,3.33,3.0,2.7273,-0.3
